Library_Name,URL,Address,Business_Hour,Phone_Number
番茄绘本馆,https://www.dianping.com/shop/k7tsrmg00sCSR9Dt,莲花西路3巷与民祥路交叉口东北120米,"周二至周五 19:00-20:30  周六,周日 08:00-12:00 13:30-17:00 19:00-20:30",15096087694
啄木鸟,https://www.dianping.com/shop/k1QNVXOdZrnUmHBy,洪桥街道县城内县正东路42号,周一至周日 10:00-21:30,
聚优轩,https://www.dianping.com/shop/GadVMZOC8WdFcePH,迎宾路272号,,
易读宝,https://www.dianping.com/shop/H4oRjL2CVE9mAcpH,新大道与三江路交汇处银泰城,,
童乐汇少儿智能发展机构,https://www.dianping.com/shop/j3PoKBwyAI5EevCq,华新开发区解放大道38号博达绿岛小区C栋26层（连卡福对面),,0734-2546505
爱阅家绘本馆,https://www.dianping.com/shop/H8uBEeqhhdEm1LKD,衡州大道万达金街二楼营销中心2079号（酃湖公园旁）,,17773491224
花田里绘本馆,https://www.dianping.com/shop/H6v6MQtF7Vz7JqpG,拥军路亿豪名园,周一至周日 10:00-18:00,19176773213
只迷英语培训学校(只迷英语培训学校酃湖校区),https://www.dianping.com/shop/l7Gnqt4EALBo3Y6F,和平乡衡茶路10号酃湖宾馆院内,周二至周日 09:00-18:00,18673415027
啄木鸟,https://www.dianping.com/shop/jZXRxsBIATKBM5xl,288乡道南50米,周一至周日 09:00-21:00,
