Library_Name,URL,Address,Business_Hour,Phone_Number
文兴舞艺绘本舞蹈,https://www.dianping.com/shop/l8gAunVM1BU9gVLB,城东街道东风三路盈信广场写字楼15楼,"周六,周日 09:00-21:00  周二至周五 14:00-21:00",0662-3665117
公大书城,https://www.dianping.com/shop/iUiDjfADr49Kot9X,洛东大道1号清华坊3幢05铺（岗列中心小学东门正对面）,,
图语学记忆阅读演讲中心,https://www.dianping.com/shop/G1xvJq05tD9GvmsO,龙塘中路69号,周三至周日 09:00-12:00 14:30-20:30,15323249859
小黑鱼绘本馆,https://www.dianping.com/shop/G4507KRmhDJTPGYR,金山路168号金景园金湖翡翠3幢7号铺,"周三至周五 14:30-17:00 19:00-20:30  周六,周日 09:00-21:00",0662-3380965
彼得兔绘本馆,https://www.dianping.com/shop/l6cSk0P7ASF2dJvZ,陶然路（阳东碧桂园花地021商铺),"周六,周日 09:00-12:00 14:30-17:00 19:00-21:30  周二至周五 15:00-17:00 19:00-21:30",15016352288
智绘家,https://www.dianping.com/shop/k4qGuWzxG3dPW04V,永康小区,周一至周日 09:00-21:00,17819101971
萌卡纳儿童绘本馆(赤岗东路店),https://www.dianping.com/shop/l8Gje7L02xG3pBMP,赤岗东路初阳幼儿园(赤岗东路)北侧,周二至周日 09:00-20:30,13600460952
啄木鸟,https://www.dianping.com/shop/l6lpdo4coHy1q5xb,人民路98-8号,,
睿客,https://www.dianping.com/shop/l24hWlodsbW0xAiG,横一路马德里二期商铺13-04号,,
