Library_Name,URL,Address,Business_Hour,Phone_Number
多乐·小熊贝贝托幼园,https://www.dianping.com/shop/l3sOPAHyLwQ6Gly8,登高西路689号幸福公馆2幢201室,周一至周六 08:00-17:00,19105070808
咪哩悦读中英文有声绘本馆(龙腾北路店),https://www.dianping.com/shop/G6AYa56D9U0VEjcz,龙腾北路368号2幢2梯106室,周一至周日 09:00-21:00,18063783260
兰可琪绘本美学生活馆,https://www.dianping.com/shop/G1eJXdZsgJAmGqT2,莲中北路1-8号,"周一,周三,周五 15:00-20:30  周二,周四,周六 10:00-12:00 15:00-20:30  周日 10:00-12:00 15:00-18:00",18046472016
老约翰绘本馆(双龙路店),https://www.dianping.com/shop/k4PGVVoGDztSFnel,双龙路万达华城e区51号,周一至周日 10:00-22:00,15060750620
快乐成长绘本馆,https://www.dianping.com/shop/H8k0MEPoxZl1WXZW,龙岩大道万阳城6楼32号,,
